date,trailing_pe
2005-11-16,25.775174
2005-11-17,26.34608
2005-11-18,26.399472
2005-11-21,26.423933
2005-11-22,26.59804
2005-11-23,26.763831
2005-11-25,26.82979
2005-11-28,26.684389
2005-11-29,26.621348
2005-11-30,26.622276
2005-12-01,27.06564
2005-12-02,27.083788
2005-12-05,26.870051
2005-12-06,26.967005
2005-12-07,26.888574
2005-12-08,26.565934
2005-12-09,26.727443
2005-12-12,26.782691
2005-12-13,26.714853
2005-12-14,26.687853
2005-12-15,26.574622
2005-12-16,26.455671
2005-12-19,26.16579
2005-12-20,26.117801
2005-12-21,26.194217
2005-12-22,26.34648
2005-12-23,26.378185
2005-12-27,26.130845
2005-12-28,26.114563
2005-12-29,25.928329
2005-12-30,25.773969
2006-01-03,26.293587
2006-01-04,26.60447
2006-01-05,26.813169
2006-01-06,27.235922
2006-01-09,27.334075
2006-01-10,27.337003
2006-01-11,27.637262
2006-01-12,27.446685
2006-01-13,27.421893
2006-01-17,27.029708
2006-01-18,26.498204
2006-01-19,26.419328
2006-01-20,25.666654
2006-01-23,25.499509
2006-01-24,25.881437
2006-01-25,25.722558
2006-01-26,25.660355
2006-01-27,25.943496
2006-01-30,26.038871
2006-01-31,25.887496
2006-02-01,26.395487
2006-02-02,26.017707
2006-02-03,25.752629
2006-02-06,25.627063
2006-02-07,25.615918
2006-02-08,26.071818
2006-02-09,25.911623
2006-02-10,26.02177
2006-02-13,25.524508
2006-02-14,25.829748
2006-02-15,25.820602
2006-02-16,25.924631
2006-02-17,25.646988
2006-02-21,25.322146
2006-02-22,25.551927
2006-02-23,25.391751
2006-02-24,25.404488
2006-02-27,25.647226
2006-02-28,25.401273
2006-03-01,25.938857
2006-03-02,26.020808
2006-03-03,25.88689
2006-03-06,25.721177
2006-03-07,25.579384
2006-03-08,25.57834
2006-03-09,25.324443
2006-03-10,25.431004
2006-03-13,25.478182
2006-03-14,25.819483
2006-03-15,26.015899
2006-03-16,25.791692
2006-03-17,25.898699
2006-03-20,26.043
2006-03-21,25.900616
2006-03-22,25.920775
2006-03-23,25.807854
2006-03-24,25.891696
2006-03-27,25.91163
2006-03-28,25.671574
2006-03-29,26.090426
2006-03-30,26.178485
2006-03-31,26.052417
2006-04-03,26.944435
2006-04-04,27.032036
2006-04-05,27.2928
2006-04-06,27.335312
2006-04-07,27.020957
2006-04-10,26.926484
2006-04-11,26.742878
2006-04-12,26.659617
2006-04-13,26.732885
2006-04-17,26.445244
2006-04-18,26.728165
2006-04-19,26.911621
2006-04-20,26.93671
2006-04-21,26.687286
2006-04-24,26.66797
2006-04-25,26.316105
2006-04-26,26.443202
2006-04-27,26.480199
2006-04-28,25.853423
2006-05-01,25.668668
2006-05-02,25.71075
2006-05-03,25.634627
2006-05-04,25.793731
2006-05-05,25.951877
2006-05-08,25.959868
2006-05-09,25.817347
2006-05-10,25.530989
2006-05-11,24.895467
