date,forward_pe
2009-06-30,16.7005
2009-07-01,14.0063
2009-07-02,13.6009
2009-07-03,13.6009
2009-07-06,13.5122
2009-07-07,13.1738
2009-07-08,13.133
2009-07-09,13.2606
2009-07-10,13.2054
2009-07-13,13.5647
2009-07-14,13.6624
2009-07-15,14.2136
2009-07-16,14.3964
2009-07-17,14.457
2009-07-20,14.7701
2009-07-21,14.9638
2009-07-22,15.0208
2009-07-23,15.524
2009-07-24,15.629
2009-07-27,15.6869
2009-07-28,15.5548
2009-07-29,15.2344
2009-07-30,15.695
2009-07-31,15.8407
2009-08-03,16.391
2009-08-04,16.3729
2009-08-05,16.4959
2009-08-06,16.3991
2009-08-07,16.4769
2009-08-10,16.2081
2009-08-11,16.1729
2009-08-12,16.2986
2009-08-13,16.6434
2009-08-14,16.1964
2009-08-17,15.5928
2009-08-18,15.8217
2009-08-19,15.9891
2009-08-20,16.0498
2009-08-21,16.4643
2009-08-24,16.3267
2009-08-25,16.267
2009-08-26,16.1891
2009-08-27,16.2851
2009-08-28,16.3855
2009-08-31,16.1511
2009-09-01,15.7222
2009-09-02,15.8081
2009-09-03,16.0652
2009-09-04,16.2914
2009-09-07,16.2914
2009-09-08,16.5348
2009-09-09,16.6235
2009-09-10,16.7303
2009-09-11,16.7023
2009-09-14,16.9584
2009-09-15,17.3484
2009-09-16,17.5864
2009-09-17,17.5032
2009-09-18,17.4842
2009-09-21,17.3321
2009-09-22,17.5321
2009-09-23,17.191
2009-09-24,16.848
2009-09-25,16.6534
2009-09-28,16.9928
2009-09-29,17.0009
2009-09-30,16.9158
2009-10-01,14.9401
2009-10-02,14.852
2009-10-05,15.1554
2009-10-06,15.4472
2009-10-07,15.4821
2009-10-08,15.793
2009-10-09,15.8313
2009-10-12,15.8703
2009-10-13,15.9493
2009-10-14,16.271
2009-10-15,16.3392
2009-10-16,16.1131
2009-10-19,16.3342
2009-10-20,16.153
2009-10-21,15.9377
2009-10-22,16.1604
2009-10-23,15.8296
2009-10-26,15.4422
2009-10-27,15.3051
2009-10-28,14.8213
2009-10-29,15.2934
2009-10-30,14.7099
2009-11-02,14.8595
2009-11-03,15.0432
2009-11-04,15.0324
2009-11-05,15.3957
2009-11-06,15.4431
2009-11-09,15.9418
2009-11-10,15.9659
2009-11-11,16.1122
2009-11-12,16.0108
2009-11-13,16.0981
2009-11-16,16.463
2009-11-17,16.6176
2009-11-18,16.6002
2009-11-19,16.3483
2009-11-20,16.3292
