date,S&P 500,Information Technology,Communication Services,Consumer Discretionary,Financials,Industrials,Utilities,Energy,Real Estate,Materials,Consumer Staples,Health Care
2014-02-27,16.4082,16.1023,20.5108,19.0275,13.2308,16.6277,15.3593,14.7949,29.5801,18.6301,17.8286,19.1809
2014-02-28,16.4539,16.0836,20.4573,19.0914,13.3002,16.6725,15.456,14.8663,29.7616,18.7152,17.9542,19.1853
2014-03-03,16.3324,15.9433,20.3743,18.9231,13.1837,16.5565,15.3102,14.7767,29.7247,18.6747,17.8621,19.0524
2014-03-04,16.5818,16.1895,20.6001,19.1635,13.4465,16.8088,15.4306,14.9268,30.1195,18.9659,18.1117,19.4112
2014-03-05,16.5809,16.2044,20.4875,19.2223,13.541,16.8393,15.3205,14.7663,30.0219,19.0019,18.0511,19.3734
2014-03-06,16.6094,16.2055,20.5462,19.2837,13.6329,16.9338,15.224,14.8488,29.9376,19.0698,18.0433,19.2432
2014-03-07,16.6184,16.1575,20.5397,19.262,13.7008,16.9761,15.2621,14.9082,29.6612,18.9837,18.0691,19.2034
2014-03-10,16.6107,16.1381,20.4822,19.192,13.7063,16.8895,15.2357,14.939,29.5144,18.9615,18.0929,19.2784
2014-03-11,16.5262,16.1094,20.3377,19.0839,13.606,16.7749,15.1845,14.7646,29.6942,18.7748,18.0938,19.2278
2014-03-12,16.5313,16.1487,20.2975,19.0652,13.5898,16.7401,15.3793,14.7713,29.6977,18.7617,18.1041,19.2258
2014-03-13,16.3378,15.8963,20.2226,18.791,13.4323,16.4925,15.521,14.6275,29.5531,18.6066,18.0009,18.9581
2014-03-14,16.2917,15.7895,20.2809,18.7965,13.3564,16.4301,15.6105,14.6479,29.5759,18.6306,18.0005,18.86
2014-03-17,16.4484,15.9986,20.4508,18.9293,13.4953,16.6413,15.7077,14.7417,29.6584,18.7777,18.1258,19.0323
2014-03-18,16.5671,16.2152,20.5865,19.0131,13.5606,16.7243,15.6769,14.8565,29.7812,18.8829,18.1569,19.2555
2014-03-19,16.4655,16.1305,20.5021,18.8912,13.5405,16.5614,15.4471,14.7212,29.2332,18.7161,17.999,19.1851
2014-03-20,16.565,16.2354,21.0092,18.9362,13.7637,16.588,15.463,14.7956,29.3445,18.8042,18.077,19.1807
2014-03-21,16.5164,16.162,21.0045,18.8144,13.7657,16.6021,15.5856,14.8337,29.5238,18.8934,18.084,18.8848
2014-03-24,16.4361,16.1056,21.075,18.6206,13.7346,16.5486,15.6232,14.8163,29.3536,18.7416,18.0657,18.6188
2014-03-25,16.5085,16.2222,21.2025,18.5013,13.7358,16.6921,15.6832,14.9406,29.5781,18.8345,18.164,18.7729
2014-03-26,16.3929,16.0088,21.1396,18.3552,13.6061,16.5357,15.6206,14.8927,29.2521,18.5728,18.1483,18.7828
2014-03-27,16.3617,15.9106,21.3868,18.2707,13.5275,16.5109,15.742,15.021,29.4178,18.5054,18.1156,18.759
2014-03-28,16.4377,15.986,21.3708,18.4193,13.5808,16.6333,15.7684,15.2067,29.687,18.6261,18.1835,18.6844
2014-03-31,16.5679,16.1179,21.4129,18.5328,13.7096,16.8041,15.9332,15.2049,29.8249,18.8235,18.2914,18.9215
2014-04-01,16.9105,15.9339,21.2319,18.6168,13.3489,16.7065,15.2309,21.3388,27.0478,20.698,18.1608,18.2668
2014-04-02,16.9587,15.9301,21.3313,18.7417,13.365,16.8153,15.2004,21.4068,27.0505,20.829,18.1827,18.332
2014-04-03,16.9396,15.8385,21.4768,18.6462,13.3501,16.8434,15.2499,21.5276,27.0255,20.8494,18.1953,18.2821
2014-04-04,16.7273,15.4848,21.4377,18.3283,13.1963,16.6545,15.3358,21.4401,27.1145,20.5777,18.1154,18.0009
2014-04-07,16.5474,15.3685,21.4304,17.9786,13,16.4332,15.3056,21.1307,27.1945,20.2841,18.1656,17.8102
2014-04-08,16.6095,15.4984,21.4046,18.1542,13.0166,16.432,15.534,21.3222,27.3393,20.3626,18.2383,17.6672
2014-04-09,16.7909,15.7403,21.2525,18.3496,13.1283,16.6381,15.493,21.425,27.2965,20.6723,18.3197,18.0405
2014-04-10,16.4402,15.3459,21.189,17.8982,12.8189,16.3235,15.4334,21.1395,27.0286,20.2553,18.1555,17.4631
2014-04-11,16.2842,15.1665,21.1154,17.6519,12.6692,16.1594,15.4172,21.0925,26.8412,20.0153,18.0597,17.276
2014-04-14,16.418,15.3255,21.2296,17.7944,12.7696,16.2583,15.5172,21.3689,27.0383,20.1651,18.1937,17.3646
2014-04-15,16.529,15.3955,21.2536,17.816,12.8829,16.3568,15.7234,21.6369,27.3125,20.278,18.2518,17.5514
2014-04-16,16.7023,15.5572,21.4415,18.0599,12.9939,16.6075,15.841,21.8978,27.5064,20.5799,18.4217,17.6473
2014-04-17,16.7251,15.5098,21.5211,18.0858,13.005,16.7395,15.6573,22.078,27.4194,20.6407,18.4363,17.6468
2014-04-21,16.7883,15.5774,21.6127,18.1339,13.0001,16.7926,15.6318,22.2224,27.5394,20.6593,18.4411,17.8585
2014-04-22,16.857,15.6431,21.6602,18.287,13.0901,16.7951,15.638,22.1734,27.5832,20.7221,18.4174,18.0436
2014-04-23,16.8196,15.5018,21.1946,18.205,13.1214,16.8558,15.659,22.2781,27.523,20.7319,18.386,17.9559
2014-04-24,16.8485,15.6667,20.8302,18.2987,13.1104,16.8172,15.7587,22.2567,27.5938,20.6276,18.4426,17.9207
2014-04-25,16.7121,15.4522,20.7506,17.9928,12.9998,16.6681,15.9376,22.1594,27.5053,20.4875,18.4728,17.789
2014-04-28,16.7662,15.5967,21.0505,17.9488,12.9276,16.6865,16.0193,22.2187,27.7273,20.3911,18.6913,17.8954
2014-04-29,16.846,15.7121,21.1919,18.0216,13.0499,16.7284,15.9489,22.3127,27.752,20.5413,18.6132,18.0058
2014-04-30,16.8964,15.7593,21.2681,18.1011,13.0798,16.836,15.9745,22.3111,27.8551,20.7041,18.6617,18.0319
2014-05-01,16.894,15.7561,21.3441,18.1657,13.0882,16.7874,16.0256,22.2315,28.1034,20.5729,18.6391,18.0604
2014-05-02,16.8712,15.7207,21.3326,18.2195,13.0883,16.7742,15.7077,22.3025,28.0811,20.6687,18.6311,17.9217
2014-05-05,16.9028,15.7831,21.4272,18.2305,13.0333,16.7893,15.8298,22.4058,28.2904,20.7637,18.6131,18.0218
2014-05-06,16.7509,15.5969,21.356,17.9809,12.8513,16.6589,15.758,22.4382,28.1639,20.6545,18.4916,17.8585
2014-05-07,16.8449,15.5722,21.5664,17.948,13.0152,16.8048,16.0088,22.6108,28.5019,20.8297,18.6755,17.8996
2014-05-08,16.8218,15.5809,21.8916,17.9917,13.047,16.8001,15.8233,22.3201,28.5038,20.7372,18.6961,17.8048
2014-05-09,16.8474,15.6079,21.9014,18.0975,13.0336,16.8099,15.6,22.2807,28.4927,20.7356,18.7847,17.9087
2014-05-12,17.0103,15.8387,21.8679,18.3247,13.1688,17.0592,15.4454,22.4174,28.5408,21.002,18.7973,18.0947
2014-05-13,17.0175,15.8518,21.7127,18.2616,13.1532,17.0987,15.4702,22.4903,28.3786,20.9989,18.8361,18.1227
2014-05-14,16.9375,15.7594,21.8229,18.0673,13.0513,16.9571,15.5273,22.4998,28.4258,21.0107,18.7281,18.1289
2014-05-15,16.7789,15.6341,21.8547,17.9412,12.9073,16.7903,15.4712,22.2052,28.4032,20.7014,18.5611,17.942
2014-05-16,16.8418,15.7338,22.1544,18.0654,12.9224,16.8223,15.5124,22.1434,28.6154,20.7847,18.6766,18.0047
2014-05-19,16.9065,15.8642,22.0742,18.1434,12.9942,16.8881,15.2703,22.2088,28.4701,20.8715,18.6297,18.1203
2014-05-20,16.7967,15.7872,21.7072,17.9876,12.9065,16.6687,15.272,22.155,28.3795,20.7555,18.5537,18.0075
2014-05-21,16.933,15.9145,21.7272,18.1971,13.0065,16.8152,15.2824,22.3953,28.2949,20.8548,18.6735,18.1503
2014-05-22,16.973,15.932,21.8312,18.2843,13.0545,16.8527,15.4072,22.3587,28.2287,20.8942,18.6415,18.2417
2014-05-23,17.0451,16.0864,21.8841,18.438,13.0864,16.9544,15.3709,22.331,28.4405,21.0722,18.6665,18.2564
2014-05-27,17.1472,16.2464,21.8302,18.5299,13.2145,17.0348,15.4961,22.382,28.6206,21.0735,18.7186,18.3594
2014-05-28,17.1281,16.1913,21.9218,18.5077,13.1821,17.0559,15.5737,22.4082,28.4615,21.0829,18.7008,18.308
2014-05-29,17.22,16.2975,21.9183,18.579,13.2125,17.1129,15.5929,22.5703,28.5248,21.2975,18.852,18.4473
2014-05-30,17.2517,16.3092,21.9881,18.5957,13.2411,17.1195,15.7109,22.5443,28.7053,21.2906,18.9876,18.4952
2014-06-02,17.2643,16.2803,21.9942,18.6544,13.277,17.1824,15.703,22.4904,28.6764,21.3749,18.9391,18.5263
2014-06-03,17.2578,16.2643,21.7842,18.6193,13.2903,17.1553,15.7531,22.5651,28.5897,21.3224,18.8752,18.5614
2014-06-04,17.2904,16.3061,21.7188,18.7012,13.3327,17.1411,15.7551,22.5345,28.6311,21.3614,18.9333,18.6038
2014-06-05,17.4032,16.4374,21.7272,18.8279,13.4563,17.3222,15.8845,22.6711,29.0834,21.4483,18.9991,18.6334
2014-06-06,17.4838,16.5089,21.7264,18.9296,13.5476,17.4883,15.8251,22.8585,28.9857,21.5603,19.0473,18.6145
2014-06-09,17.5002,16.5597,21.7488,18.9452,13.5962,17.5876,15.7114,22.8821,28.6292,21.5047,19.0244,18.5247
2014-06-10,17.4959,16.5807,21.7226,18.8982,13.5905,17.5442,15.6658,22.8588,28.435,21.5302,19.0337,18.5645
2014-06-11,17.434,16.5387,21.6336,18.8356,13.4989,17.4048,15.4678,22.933,28.3374,21.4045,18.9739,18.5548
2014-06-12,17.3104,16.3828,21.5724,18.5963,13.4211,17.1859,15.5154,23.0069,28.2173,21.2203,18.8119,18.4507
2014-06-13,17.3647,16.489,21.6802,18.5986,13.4223,17.2473,15.616,23.2388,28.2767,21.2975,18.8127,18.4469
2014-06-16,17.3792,16.4939,21.7045,18.6626,13.3645,17.2195,15.723,23.3602,28.1349,21.2645,18.8768,18.4714
2014-06-17,17.417,16.5265,21.6827,18.7182,13.4893,17.2614,15.6948,23.3207,28.1728,21.2984,18.8749,18.4579
2014-06-18,17.5514,16.6159,21.7894,18.8574,13.5771,17.3523,16.0442,23.4966,28.3327,21.531,19.0992,18.6095
2014-06-19,17.5738,16.5829,21.8566,18.8232,13.5561,17.3758,16.1826,23.6421,28.5198,21.4842,19.221,18.6705
2014-06-20,17.6042,16.5286,21.8312,18.7528,13.5998,17.4518,16.0852,23.8673,28.6144,21.6207,19.1538,18.8279
2014-06-23,17.6019,16.5715,21.9043,18.7719,13.6366,17.3419,16.0343,23.9626,28.581,21.6457,19.0472,18.7677
2014-06-24,17.4886,16.487,21.7652,18.7275,13.5406,17.1682,16.074,23.4884,28.6315,21.4538,18.9539,18.7715
2014-06-25,17.5743,16.5809,21.7791,18.8815,13.5553,17.1914,16.1515,23.6443,28.6083,21.6231,18.9418,18.9751
2014-06-26,17.5535,16.5555,21.7307,18.8973,13.51,17.1601,16.1838,23.663,28.533,21.5872,18.8679,18.9856
2014-06-27,17.5871,16.6527,21.7842,18.9466,13.5416,17.2093,16.2388,23.6513,28.6984,21.5047,18.8935,18.9458
2014-06-30,17.5805,16.6789,21.7083,18.9353,13.5429,17.137,16.3707,23.655,28.6799,21.602,18.8869,18.8778
2014-07-01,18.2209,16.7069,21.7785,18.6937,13.6317,17.3376,15.8301,39.7783,27.738,22.7345,18.8863,19.0437
2014-07-02,18.2329,16.7105,21.8795,18.7226,13.6281,17.3172,15.5202,39.7342,27.7058,22.7699,18.9288,19.1786
2014-07-03,18.3328,16.7975,21.9429,18.8669,13.7328,17.4576,15.3529,39.8892,27.6329,22.9225,19.0378,19.2573
2014-07-07,18.2608,16.7945,22.0014,18.75,13.6637,17.3421,15.4174,39.6631,27.714,22.7367,19.0527,19.1121
2014-07-08,18.1321,16.629,21.6733,18.5631,13.5464,17.2117,15.5123,39.6004,27.7541,22.6697,19.0233,18.9363
2014-07-09,18.2163,16.7086,21.7314,18.7898,13.5818,17.2383,15.4887,39.8521,27.8208,22.761,19.0938,19.0084
2014-07-10,18.1411,16.6597,21.9064,18.6156,13.4972,17.1463,15.5827,39.4738,27.9082,22.6591,19.0784,19.0036
2014-07-11,18.1678,16.7317,22.0718,18.6772,13.5144,17.245,15.4748,39.1718,27.9131,22.6832,19.0939,19.0311
2014-07-14,18.2558,16.8605,22.1457,18.7272,13.5965,17.3419,15.2888,39.5145,28.0421,22.6846,19.1674,19.0999
2014-07-15,18.2205,16.8273,22.2899,18.661,13.6859,17.35,15.3662,39.3412,28.0564,22.6237,19.0117,18.9277
2014-07-16,18.297,16.9891,22.4106,18.7076,13.6704,17.4437,15.4269,39.9557,28.1812,22.7858,18.9933,18.8726
2014-07-17,18.0805,16.7669,22.1411,18.5374,13.499,17.1669,15.2747,39.3157,27.9985,22.6771,18.8643,18.6668
2014-07-18,18.2661,16.9904,22.2826,18.7025,13.6439,17.3013,15.4397,39.4271,28.2864,22.8258,19.0501,18.9717
2014-07-21,18.2237,16.9775,22.2185,18.6098,13.6122,17.2607,15.4246,39.4881,28.1762,22.7602,18.9675,18.8976
2014-07-22,18.3151,17.124,22.292,18.6954,13.6577,17.3383,15.3994,39.7895,28.3242,22.7962,18.9297,19.0536
2014-07-23,18.3473,17.1548,22.2641,18.6764,13.6829,17.2627,15.3946,40.0119,28.3428,22.8942,18.9085,19.2082
2014-07-24,18.3562,17.155,22.2038,18.7296,13.7179,17.1834,15.4498,40.0566,28.3289,22.8544,18.9774,19.176
2014-07-25,18.2672,17.1151,22.2583,18.5099,13.6407,17.137,15.3285,39.7492,28.1147,22.9048,18.8937,19.1057
2014-07-28,18.2725,17.1455,22.3617,18.5433,13.6472,17.052,15.5533,39.7035,28.3517,22.9624,18.7963,19.1256
2014-07-29,18.1898,17.0562,22.8469,18.4923,13.5637,16.8484,15.3884,39.5452,28.1758,22.7916,18.6976,19.1239
2014-07-30,18.1909,17.0979,22.7135,18.5948,13.6229,16.8603,15.1348,39.3408,28.2396,22.6789,18.5094,19.1923
2014-07-31,17.8271,16.7621,22.2032,18.2454,13.3445,16.5271,14.8813,38.3871,27.8078,22.2444,18.1916,18.8032
2014-08-01,17.7761,16.6941,21.9967,18.1808,13.2275,16.5145,14.944,38.1141,27.7607,22.2553,18.3309,18.7985
2014-08-04,17.9039,16.8058,22.1303,18.3644,13.3333,16.5655,14.8563,38.7275,27.9204,22.5021,18.4044,18.8891
2014-08-05,17.7305,16.6478,21.9303,18.2358,13.2011,16.4735,14.6667,37.8994,27.6298,22.2873,18.3171,18.7201
2014-08-06,17.7307,16.6129,21.6476,18.1888,13.2495,16.3977,14.4784,38.0481,27.7016,22.4399,18.4755,18.6975
2014-08-07,17.6322,16.5377,21.4292,18.0995,13.1789,16.4114,14.6436,37.7879,27.7089,22.2412,18.3259,18.4758
2014-08-08,17.8355,16.6528,21.5343,18.3826,13.3072,16.6407,14.9341,38.4214,27.9125,22.4794,18.507,18.6862
2014-08-11,17.8848,16.7486,21.5498,18.4643,13.3272,16.7107,14.8732,38.3642,28.0515,22.4632,18.648,18.6876
2014-08-12,17.8555,16.7147,21.6472,18.4093,13.3449,16.671,14.8564,38.1093,27.98,22.5219,18.6221,18.6614
2014-08-13,17.9753,16.905,21.67,18.4741,13.4162,16.8123,14.8878,38.2361,28.2901,22.6153,18.6692,18.8756
2014-08-14,18.0534,16.9253,21.7483,18.6157,13.4889,16.89,15.0308,38.0435,28.3251,22.6334,18.7475,19.0983
2014-08-15,18.0523,16.9444,21.6571,18.5891,13.4323,16.8431,15.0774,38.2388,28.3213,22.6819,18.7678,19.1192
2014-08-18,18.2063,17.1243,21.6327,18.749,13.5771,17.1012,15.0515,38.3464,28.6003,22.9012,18.8776,19.2656
2014-08-19,18.2973,17.2415,21.5758,18.892,13.597,17.142,15.2375,38.6252,28.6616,22.9808,18.9199,19.3919
2014-08-20,18.3427,17.2409,21.6186,18.9878,13.6376,17.3107,15.2718,38.7029,28.7564,23.0136,18.9186,19.3942
2014-08-21,18.3968,17.3293,21.6627,18.9707,13.7897,17.3059,15.3081,38.7039,28.7794,22.9641,18.9415,19.4158
2014-08-22,18.3601,17.3324,21.5758,18.9938,13.7412,17.2318,15.2627,38.4521,28.5725,22.8723,18.9076,19.4168
2014-08-25,18.448,17.3351,21.7053,19.0459,13.8547,17.2913,15.3584,38.7554,28.555,22.9572,19.0062,19.5569
2014-08-26,18.4674,17.349,21.7165,19.0563,13.8914,17.2335,15.1849,38.956,28.5502,22.9837,18.9929,19.6376
2014-08-27,18.4683,17.3392,21.8138,19.0748,13.869,17.2272,15.3251,38.9182,28.6076,22.9856,19.0051,19.6377
2014-08-28,18.4371,17.3011,21.8134,19.035,13.8095,17.1786,15.4285,38.9004,28.5835,22.9965,19.0016,19.6114
2014-08-29,18.4983,17.3787,21.9654,19.0359,13.8813,17.1789,15.5434,39.0889,28.7095,23.0332,19.0236,19.6903
2014-09-02,18.4883,17.4027,21.9104,19.0696,13.9316,17.2146,15.3856,38.6019,28.6996,22.9439,19.0143,19.6942
2014-09-03,18.4739,17.2795,21.9715,19.0086,13.914,17.2011,15.4707,38.7219,28.7464,22.985,19.0328,19.7743
2014-09-04,18.4455,17.2635,21.9275,19.0832,13.917,17.2095,15.4702,38.2212,28.6963,22.9594,19.0741,19.6748
2014-09-05,18.5384,17.3752,22.0493,19.1559,13.9419,17.2695,15.6623,38.4838,29.0064,23.0713,19.1799,19.7874
2014-09-08,18.4814,17.4012,21.9061,19.0582,13.9408,17.26,15.5491,37.8736,28.9484,22.9709,19.058,19.7968
2014-09-09,18.3605,17.2895,21.6544,18.8703,13.8019,17.1918,15.3642,37.6939,28.7772,22.7837,19.001,19.7363
2014-09-10,18.4274,17.4341,21.5995,18.9336,13.8598,17.2074,15.3038,37.5804,28.3424,22.7857,19.0834,19.8679
2014-09-11,18.4437,17.4554,21.7277,18.9438,13.9032,17.2289,15.4331,37.6132,28.3537,22.7592,19.0743,19.8031
2014-09-12,18.3337,17.3786,21.4672,18.8842,13.8861,17.1578,15.1525,37.0469,27.5248,22.6361,18.9485,19.666
2014-09-15,18.3207,17.2687,21.5566,18.8084,13.89,17.1592,15.1993,37.3176,27.4562,22.6742,19.0323,19.6029
2014-09-16,18.4578,17.3855,21.7209,18.8933,13.9398,17.2557,15.3857,37.7602,27.6857,22.7911,19.1744,19.8666
2014-09-17,18.4817,17.4173,21.8169,18.8994,14.0014,17.3301,15.3495,37.5792,27.6751,22.9202,19.1469,19.8849
2014-09-18,18.5721,17.5316,21.9617,18.9759,14.1486,17.4,15.2436,37.4005,27.485,23.0827,19.188,20.0414
2014-09-19,18.5633,17.4679,22.1974,18.9928,14.0978,17.3802,15.3743,37.4017,27.4897,23.0661,19.2299,20.0609
2014-09-22,18.4145,17.3348,22.1699,18.7169,14.0004,17.1884,15.2637,36.8936,27.29,23.0427,19.2002,19.9486
2014-09-23,18.3081,17.2989,22.0364,18.568,13.9045,17.0437,15.2071,36.7772,27.1564,22.9129,19.0208,19.8334
2014-09-24,18.4515,17.413,22.1042,18.761,13.9868,17.128,15.1577,36.7903,27.1269,23.1481,19.2526,20.1659
2014-09-25,18.1532,17.0158,21.8948,18.4916,13.7566,16.8726,15.0726,36.2255,26.9748,22.8109,19.0117,19.847
2014-09-26,18.3089,17.2242,21.9831,18.6904,13.884,17.0236,15.0976,36.6983,27.2366,23.0108,19.0805,19.9073
2014-09-29,18.2622,17.2078,21.9682,18.5803,13.83,16.9748,15.1792,36.5434,27.2396,22.8983,19.072,19.8713
2014-09-30,18.2114,17.2482,22.0427,18.4801,13.8059,16.9609,15.2092,36.1035,27.1655,22.6339,19.0758,19.7534
2014-10-01,18.6879,16.824,21.5012,17.5239,13.483,16.245,15.5559,527.4093,26.9803,27.39,19.1263,19.2367
2014-10-02,18.688,16.8307,21.4837,17.5909,13.5068,16.2263,15.5381,525.4042,26.9836,27.3181,19.1516,19.1939
2014-10-03,18.8967,16.9604,21.6931,17.8213,13.7028,16.4466,15.6339,525.415,27.1774,27.4027,19.3672,19.5715
2014-10-06,18.8671,16.9576,21.7815,17.7218,13.6819,16.3925,15.6326,526.0877,27.2073,27.3832,19.3803,19.4952
2014-10-07,18.5817,16.6772,21.6275,17.463,13.4311,16.0046,15.6169,519.0878,26.9898,26.9052,19.2856,19.1866
2014-10-08,18.9062,17.0065,21.6501,17.7361,13.6743,16.2872,15.9646,524.3163,27.54,27.2561,19.5587,19.6693
2014-10-09,18.5156,16.7226,21.2618,17.3337,13.3928,15.9104,15.7014,504.9128,27.5079,26.563,19.3762,19.2784
2014-10-10,18.3035,16.2567,21.13,17.1828,13.2837,15.6756,15.7809,498.9667,27.5492,26.1598,19.4724,19.1389
2014-10-13,18.0021,16.054,20.863,16.8293,13.1665,15.4326,15.7661,484.7267,27.4535,25.4755,19.2029,18.6816
2014-10-14,18.0305,16.0993,20.8578,16.9413,13.2295,15.6338,15.9187,478.7777,27.9001,25.5596,19.1899,18.5397
2014-10-15,17.8845,15.9788,20.795,16.8073,12.9658,15.6079,15.7074,480.8267,27.6748,25.727,18.9564,18.3911
2014-10-16,17.8871,15.8885,20.6837,16.8336,12.9644,15.7197,15.7125,488.9322,27.699,25.9852,18.8188,18.2989
2014-10-17,18.1175,16.0789,20.9017,17.0148,13.1334,16.0293,15.8047,493.4119,27.9047,26.337,19.0336,18.5942
2014-10-20,18.2832,16.1864,21.0578,17.2522,13.2128,16.078,16.0256,497.1607,28.2699,26.7125,19.3074,18.8168
2014-10-21,18.6411,16.5361,21.2108,17.5772,13.4601,16.4317,16.0847,511.7113,28.5847,27.3062,19.3813,19.316
2014-10-22,18.505,16.4448,21.1132,17.4287,13.3401,16.2132,16.1863,503.2246,28.5151,27.0711,19.4061,19.2104
2014-10-23,18.7327,16.6961,20.8677,17.6757,13.4704,16.5671,16.2174,512.2138,28.7289,27.0772,19.3921,19.5464
2014-10-24,18.8648,16.831,21.0393,17.6572,13.5922,16.7156,16.3729,510.7559,28.7507,27.251,19.5511,19.8168
2014-10-27,18.8365,16.8374,21.2537,17.6894,13.6113,16.7097,16.3387,500.3863,28.8994,26.6902,19.5994,19.8412
2014-10-28,19.0614,17.0768,21.4558,17.8836,13.7655,16.9935,16.4541,511.7415,28.9785,26.9394,19.6766,19.9871
2014-10-29,19.035,17.0486,21.4488,17.8251,13.792,16.9207,16.3537,512.5574,28.8447,26.6013,19.6531,19.9929
2014-10-30,19.1535,17.0886,21.5101,17.9429,13.8601,16.9857,16.6915,510.9763,29.1322,26.7967,19.7623,20.3549
2014-10-31,19.3782,17.389,21.6746,18.1192,14.0323,17.1604,16.6975,521.3982,29.3729,27.2991,19.8964,20.4584
2014-11-03,19.3759,17.4584,21.7138,18.1224,14.0764,17.1231,16.8137,512.3228,29.6359,27.0895,19.9674,20.4633
2014-11-04,19.3211,17.4666,21.668,17.8953,14.0901,17.1319,16.7139,502.4321,29.6594,26.8092,20.0749,20.4812
2014-11-05,19.4312,17.5128,21.7148,17.9699,14.1782,17.2274,17.1004,511.2081,29.6338,27.0633,20.2228,20.4417
2014-11-06,19.5046,17.5006,21.5337,18.1273,14.1886,17.4165,16.7924,517.752,29.4437,27.2864,20.2631,20.558
2014-11-07,19.5114,17.4946,21.7077,18.0922,14.196,17.4339,16.9619,522.6,29.419,27.4245,20.3177,20.3643
2014-11-10,19.5723,17.5408,21.7516,18.0793,14.2669,17.5175,17.0485,518.2518,29.6286,27.4956,20.4046,20.5674
2014-11-11,19.5859,17.5572,21.7304,18.1493,14.2345,17.4952,16.9881,519.6075,29.5306,27.6231,20.3684,20.6401
2014-11-12,19.5722,17.5988,21.895,18.2424,14.1988,17.5117,16.6438,514.8015,29.3678,27.6754,20.3713,20.6084
2014-11-13,19.5826,17.7035,22.057,18.3532,14.1916,17.4654,16.5073,507.8789,29.5334,27.6638,20.4664,20.5878
2014-11-14,19.5873,17.8126,22.1983,18.4225,14.1418,17.477,16.4455,512.099,29.3334,27.7516,20.3399,20.4165
2014-11-17,19.6017,17.7823,22.1616,18.4027,14.1445,17.4589,16.6668,509.8811,29.4673,27.7471,20.4653,20.5171
2014-11-18,19.7023,17.8501,22.1124,18.4286,14.1792,17.5902,16.711,510.0993,29.6402,28.0586,20.5411,20.8406
2014-11-19,19.6727,17.7353,21.878,18.5109,14.1534,17.5396,16.6999,512.9488,29.4771,28.0263,20.6315,20.73
2014-11-20,19.7114,17.8491,21.777,18.5888,14.1612,17.5712,16.6605,518.5555,29.554,28.1621,20.5374,20.6481
2014-11-21,19.8147,17.8868,21.8011,18.6312,14.2373,17.7433,16.7245,524.8751,29.8144,28.5174,20.6291,20.7291
2014-11-24,19.8714,18.0122,21.4945,18.8066,14.3232,17.7905,16.5762,521.0421,29.8816,28.3764,20.6069,20.826
2014-11-25,19.8486,18.024,21.4615,18.8507,14.2945,17.8185,16.5579,512.6968,29.9805,28.2732,20.6355,20.8405
2014-11-26,19.9043,18.1851,21.7255,18.8561,14.3224,17.7923,16.6419,507.0335,30.2027,28.3134,20.7036,20.9871
2014-11-28,19.8537,18.2529,21.9145,19.0758,14.3294,17.64,16.8196,475.2684,30.3202,27.6258,20.9559,21.1098
2014-12-01,19.7181,18.0508,21.7026,18.8687,14.2264,17.412,16.8471,478.6484,30.3018,27.3452,20.8275,21.0683
2014-12-02,19.844,18.0971,21.3114,18.9363,14.3653,17.5478,16.9632,485.0207,30.358,27.5005,20.9038,21.3006
2014-12-03,19.9187,18.1801,21.141,18.9722,14.4253,17.7744,16.9152,490.6728,30.2883,27.8971,20.7368,21.3325
2014-12-04,19.8955,18.1994,21.1057,18.9504,14.4399,17.6934,16.9013,486.7254,30.3247,27.9826,20.7173,21.306
2014-12-05,19.9287,18.1701,21.0675,18.9986,14.5824,17.7235,16.7609,480.9161,30.1142,27.9523,20.7462,21.4693
2014-12-08,19.784,17.9485,21.0854,18.8381,14.6382,17.5288,16.8801,462.142,30.3353,27.4997,20.6988,21.5397
2014-12-09,19.7793,18.0329,20.4076,18.8107,14.6023,17.5442,16.9635,466.0924,30.4457,27.5693,20.634,21.4586
2014-12-10,19.4559,17.7379,20.1131,18.5437,14.406,17.2127,16.7575,451.7334,30.4189,26.9834,20.4292,21.1185
2014-12-11,19.5442,17.8278,20.2318,18.674,14.4535,17.2922,16.9252,451.8882,30.392,27.0024,20.5899,21.1744
2014-12-12,19.2273,17.5489,19.8515,18.5579,14.1571,16.9693,16.7633,442.1959,30.1114,26.2148,20.3311,20.8296
2014-12-15,19.1053,17.4452,19.8484,18.4499,14.0371,16.9277,16.6137,439.0448,29.8516,26.0724,20.1974,20.6695
2014-12-16,18.9432,17.1886,19.854,18.1583,13.8968,16.9272,16.5828,442.1076,29.6684,25.894,20.1074,20.4066
2014-12-17,19.3287,17.5182,20.2223,18.5077,14.2132,17.0804,16.9036,460.773,30.2539,26.6115,20.3952,20.7949
2014-12-18,19.7929,18.0503,20.5942,18.8017,14.5581,17.5019,17.234,470.5646,30.5535,27.2127,20.8075,21.3712
2014-12-19,19.8833,18.0667,20.5994,18.8696,14.5619,17.5948,17.2364,485.2472,30.6001,27.5262,20.765,21.4593
2014-12-22,19.9591,18.2622,20.81,19.0477,14.6513,17.7554,17.2931,480.497,31.0842,27.5403,20.927,21.2117
2014-12-23,19.9939,18.3129,20.8903,19.1597,14.7364,17.8353,17.3418,486.5345,30.9894,27.7585,21.084,20.7445
2014-12-24,19.9912,18.2956,20.8761,19.1245,14.7075,17.8447,17.6554,482.5987,30.8272,27.6792,21.0478,20.8822
2014-12-26,20.0573,18.3708,20.9849,19.232,14.707,17.8454,17.8685,482.2679,30.9171,27.7716,21.0887,21.0405
