date,value
2002-12-10,56.7917
2002-12-11,57.7284
2002-12-12,54.4467
2002-12-13,43.975
2002-12-16,61.4448
2002-12-17,55.2533
2002-12-18,45.1592
2002-12-19,39.3207
2002-12-20,40.6552
2002-12-23,46.3664
2002-12-24,42.4887
2002-12-26,41.7819
2002-12-27,29.4467
2002-12-30,36.2429
2002-12-31,37.2614
2003-01-02,67.0284
2003-01-03,65.4372
2003-01-06,81.5678
2003-01-07,75.2825
2003-01-08,61.9206
2003-01-09,76.2367
2003-01-10,75.2664
2003-01-13,72.3889
2003-01-14,75.1719
2003-01-15,62.4358
2003-01-16,59.0185
2003-01-17,47.3336
2003-01-21,29.3736
2003-01-22,21.0729
2003-01-23,30.4938
2003-01-24,9.3254
2003-01-27,3.5863
2003-01-28,9.0507
2003-01-29,12.6349
2003-01-30,5.7994
2003-01-31,12.0532
2003-02-03,18.0998
2003-02-04,10.7832
2003-02-05,9.4396
2003-02-06,8.2679
2003-02-07,5.345
2003-02-10,11.0057
2003-02-11,8.2735
2003-02-12,5.0321
2003-02-13,4.7661
2003-02-14,12.1848
2003-02-18,27.3645
2003-02-19,23.1172
2003-02-20,18.7884
2003-02-21,29.0342
2003-02-24,16.8255
2003-02-25,21.7273
2003-02-26,12.7468
2003-02-27,21.221
2003-02-28,25.9516
2003-03-03,20.1697
2003-03-04,10.7663
2003-03-05,16.5704
2003-03-06,11.2213
2003-03-07,17.0722
2003-03-10,5.5386
2003-03-11,3.897
2003-03-12,5.1851
2003-03-13,23.7363
2003-03-14,23.7027
2003-03-17,56.0083
2003-03-18,60.4705
2003-03-19,87.2613
2003-03-20,87.6023
2003-03-21,97.626
2003-03-24,65.1768
2003-03-25,74.3189
2003-03-26,66.9926
2003-03-27,63.9128
2003-03-28,57.5604
2003-03-31,40.818
2003-04-01,50.5382
2003-04-02,68.577
2003-04-03,63.005
2003-04-04,64.7502
2003-04-07,65.1487
2003-04-08,63.7965
2003-04-09,52.9921
2003-04-10,60.1935
2003-04-11,59.111
2003-04-14,74.6228
2003-04-15,77.0737
2003-04-16,68.8765
2003-04-17,78.583
2003-04-21,75.175
2003-04-22,87.7221
2003-04-23,90.0165
2003-04-24,84.1123
2003-04-25,74.113
2003-04-28,83.9464
2003-04-29,84.9289
2003-04-30,83.3569
2003-05-01,81.5816
2003-05-02,88.8854
2003-05-05,84.7207
2003-05-06,88.0572
2003-05-07,84.7177
2003-05-08,78.8988
2003-05-09,86.3138
2003-05-12,88.9663
2003-05-13,88.1781
2003-05-14,86.7641
2003-05-15,88.7105
2003-05-16,86.6037
2003-05-19,70.2746
2003-05-20,68.3419
2003-05-21,68.3619
2003-05-22,73.745
2003-05-23,73.1953
2003-05-27,84.2477
2003-05-28,84.1193
2003-05-29,80.9809
2003-05-30,88.9027
2003-06-02,89.1511
2003-06-03,89.6801
2003-06-04,92.7553
2003-06-05,93.1934
2003-06-06,91.6873
2003-06-09,83.1871
2003-06-10,88.1178
2003-06-11,90.846
2003-06-12,90.2744
2003-06-13,83.8811
2003-06-16,90.2961
2003-06-17,89.6602
2003-06-18,87.42
2003-06-19,78.8761
2003-06-20,77.8904
2003-06-23,66.457
2003-06-24,66.5771
2003-06-25,61.0988
2003-06-26,65.774
2003-06-27,59.11
2003-06-30,56.6989
2003-07-01,61.0083
2003-07-02,69.1846
2003-07-03,62.8278
2003-07-07,75.6896
2003-07-08,77.8855
2003-07-09,74.6403
2003-07-10,61.2599
2003-07-11,68.745
2003-07-14,70.1519
2003-07-15,66.0869
2003-07-16,59.5726
2003-07-17,49.0527
2003-07-18,57.4182
2003-07-21,36.973
2003-07-22,45.316
2003-07-23,45.4147
2003-07-24,39.6946
2003-07-25,53.613
2003-07-28,58.4049
2003-07-29,52.7908
2003-07-30,49.9178
2003-07-31,51.5207
2003-08-01,43.4118
2003-08-04,45.5489
2003-08-05,29.1116
2003-08-06,29.9234
2003-08-07,36.6773
2003-08-08,39.3898
2003-08-11,42.9348
2003-08-12,52.4898
2003-08-13,47.4218
2003-08-14,53.8168
2003-08-15,54.5855
2003-08-18,63.205
2003-08-19,65.0534
2003-08-20,63.2056
2003-08-21,64.8108
2003-08-22,55.3672
2003-08-25,58.2471
2003-08-26,59.829
2003-08-27,59.8181
2003-08-28,65.4136
2003-08-29,69.258
2003-09-02,77.9917
2003-09-03,81.5163
2003-09-04,81.4561
2003-09-05,75.4761
2003-09-08,81.6042
2003-09-09,73.8801
2003-09-10,64.1051
2003-09-11,67.2651
2003-09-12,69.4892
2003-09-15,64.4559
2003-09-16,75.3467
2003-09-17,71.8752
2003-09-18,80.016
2003-09-19,77.2392
2003-09-22,65.9323
2003-09-23,70.6511
2003-09-24,54.3304
2003-09-25,46.735
2003-09-26,40.0074
2003-09-29,48.7234
2003-09-30,39.1513
2003-10-01,59.6498
2003-10-02,62.4438
2003-10-03,71.9973
2003-10-06,73.9198
2003-10-07,77.2834
2003-10-08,73.6075
2003-10-09,77.4394
2003-10-10,75.8412
2003-10-13,80.6423
2003-10-14,81.0747
2003-10-15,76.8082
2003-10-16,77.6361
2003-10-17,69.5162
2003-10-20,68.6675
2003-10-21,69.2058
2003-10-22,55.7908
2003-10-23,56.2096
2003-10-24,53.009
2003-10-27,54.4396
2003-10-28,65.1665
2003-10-29,66.6888
2003-10-30,66.0024
2003-10-31,68.1496
2003-11-03,71.6814
2003-11-04,66.436
2003-11-05,64.8671
2003-11-06,68.4415
2003-11-07,66.3904
2003-11-10,60.5034
2003-11-11,59.7953
2003-11-12,67.6847
2003-11-13,68.86
2003-11-14,61.7285
2003-11-17,55.3004
2003-11-18,46.9644
2003-11-19,51.574
2003-11-20,45.1544
2003-11-21,46.9705
2003-11-24,61.1427
2003-11-25,64.7178
2003-11-26,67.6511
2003-11-28,67.8657
2003-12-01,76.4139
2003-12-02,74.7779
2003-12-03,72.541
2003-12-04,74.9187
2003-12-05,68.3265
2003-12-08,71.9521
2003-12-09,63.9296
2003-12-10,60.8168
2003-12-11,68.6337
2003-12-12,69.7884
2003-12-15,63.0955
2003-12-16,66.7307
2003-12-17,67.7361
2003-12-18,75.463
2003-12-19,74.1253
2003-12-22,76.9506
2003-12-23,79.276
2003-12-24,76.3385
2003-12-26,77.2534
2003-12-29,83.9679
2003-12-30,83.7741
2003-12-31,83.5316
2004-01-02,78.592
2004-01-05,83.0446
2004-01-06,83.6834
2004-01-07,83.4379
2004-01-08,83.4173
2004-01-09,78.006
2004-01-12,77.98
2004-01-13,73.7058
2004-01-14,78.2416
2004-01-15,78.5644
2004-01-16,80.8697
2004-01-20,77.6415
2004-01-21,81.4279
2004-01-22,78.5864
2004-01-23,75.6088
2004-01-26,80.5363
2004-01-27,72.4866
2004-01-28,63.3273
2004-01-29,66.3354
2004-01-30,64.8056
2004-02-02,64.3253
2004-02-03,64.6537
2004-02-04,55.4175
2004-02-05,56.225
2004-02-06,66.417
2004-02-09,65.374
2004-02-10,69.6237
2004-02-11,76.4946
2004-02-12,74.3832
2004-02-13,68.5853
2004-02-17,75.1475
2004-02-18,72.2167
2004-02-19,66.7733
2004-02-20,63.2842
2004-02-23,58.534
2004-02-24,56.8778
2004-02-25,60.0894
2004-02-26,61.3571
2004-02-27,61.9312
2004-03-01,67.9511
2004-03-02,63.9126
2004-03-03,64.6988
2004-03-04,66.421
2004-03-05,67.3667
2004-03-08,60.2728
2004-03-09,53.4938
2004-03-10,40.5431
2004-03-11,27.5608
2004-03-12,38.4274
2004-03-15,22.3727
2004-03-16,28.0537
2004-03-17,39.0842
2004-03-18,38.6713
2004-03-19,30.5914
2004-03-22,22.6597
2004-03-23,22.6465
2004-03-24,20.653
2004-03-25,31.8501
2004-03-26,33.5769
2004-03-29,47.3936
2004-03-30,52.4054
2004-03-31,52.7864
2004-04-01,59.0451
2004-04-02,66.2405
2004-04-05,72.2724
2004-04-06,69.6825
2004-04-07,63.6902
2004-04-08,61.5613
2004-04-12,63.7812
2004-04-13,47.0505
2004-04-14,46.5465
2004-04-15,46.2077
2004-04-16,49.9743
2004-04-19,49.9266
2004-04-20,37.0364
2004-04-21,41.4292
2004-04-22,56.0782
2004-04-23,56.1628
2004-04-26,50.669
2004-04-27,54.0514
2004-04-28,42.354
2004-04-29,33.4164
2004-04-30,29.5747
2004-05-03,40.2199
2004-05-04,41.8851
2004-05-05,41.8547
2004-05-06,34.1579
2004-05-07,21.7321
2004-05-10,13.4309
2004-05-11,21.5745
2004-05-12,23.0094
2004-05-13,23.8889
2004-05-14,24.9528
2004-05-17,17.228
2004-05-18,24.6869
2004-05-19,23.4796
2004-05-20,24.0268
2004-05-21,28.1894
2004-05-24,32.4264
2004-05-25,48.5326
2004-05-26,50.3347
2004-05-27,56.9071
2004-05-28,57.0062
2004-06-01,54.908
2004-06-02,58.4607
2004-06-03,50.2161
2004-06-04,54.3633
2004-06-07,71.3333
2004-06-08,71.2118
2004-06-09,60.7044
2004-06-10,63.9187
2004-06-14,49.4813
2004-06-15,58.1499
2004-06-16,59.8321
2004-06-17,58.1583
2004-06-18,61.1731
2004-06-21,57.3705
2004-06-22,62.6012
2004-06-23,70.7568
2004-06-24,68.5277
2004-06-25,65.9003
2004-06-28,63.958
2004-06-29,65.1205
2004-06-30,70.3178
2004-07-01,59.1284
2004-07-02,57.6641
2004-07-06,49.3359
2004-07-07,51.6774
2004-07-08,42.1718
2004-07-09,37.4719
2004-07-12,40.4907
2004-07-13,42.1181
2004-07-14,40.4754
2004-07-15,37.6931
2004-07-16,34.8072
2004-07-19,37.8503
2004-07-20,44.9582
2004-07-21,34.7821
2004-07-22,36.3045
2004-07-23,27.7925
2004-07-26,25.8164
2004-07-27,34.1447
2004-07-28,34.5178
2004-07-29,40.4967
2004-07-30,40.9232
2004-08-02,44.9096
2004-08-03,38.3045
2004-08-04,37.3159
2004-08-05,23.4331
2004-08-06,11.5289
2004-08-09,15.348
2004-08-10,25.6757
2004-08-11,23.8165
2004-08-12,16.6186
2004-08-13,17.4242
2004-08-16,30.4757
2004-08-17,32.2047
2004-08-18,42.8973
2004-08-19,39.9302
2004-08-20,48.1596
2004-08-23,46.0677
2004-08-24,46.717
2004-08-25,55.2902
2004-08-26,55.5186
2004-08-27,57.6088
2004-08-30,54.377
2004-08-31,57.691
2004-09-01,57.8938
2004-09-02,67.797
2004-09-03,65.3606
2004-09-07,68.9619
2004-09-08,66.0697
2004-09-09,67.3997
2004-09-10,70.4964
2004-09-13,72.8645
2004-09-14,74.832
2004-09-15,68.2942
2004-09-16,71.9449
2004-09-17,75.8447
2004-09-20,69.3159
2004-09-21,72.1959
2004-09-22,60.2518
2004-09-23,55.6393
2004-09-24,57.2958
2004-09-27,49.5118
2004-09-28,56.784
2004-09-29,60.4716
2004-09-30,64.0747
2004-10-01,75.9133
2004-10-04,77.6329
2004-10-05,76.0329
2004-10-06,79.5555
2004-10-07,69.8516
2004-10-08,62.3968
2004-10-11,64.0211
2004-10-12,61.3985
2004-10-13,54.7794
2004-10-14,43.8877
2004-10-15,49.6817
2004-10-18,44.2084
2004-10-19,35.7497
2004-10-20,36.5485
2004-10-21,39.6803
2004-10-22,32.5878
2004-10-25,35.7969
2004-10-26,49.5285
2004-10-27,61.0849
2004-10-28,62.3339
2004-10-29,64.2279
2004-11-01,63.7596
2004-11-02,63.1438
2004-11-03,76.9752
2004-11-04,87.1364
2004-11-05,88.9173
2004-11-08,86.3474
2004-11-09,84.7752
2004-11-10,83.6651
2004-11-11,87.8033
2004-11-12,90.0332
2004-11-15,87.0911
2004-11-16,81.6557
2004-11-17,83.3373
2004-11-18,83.9198
2004-11-19,76.7167
2004-11-22,77.7839
2004-11-23,77.5725
2004-11-24,80.0343
2004-11-26,79.9219
2004-11-29,76.5612
2004-11-30,74.0443
2004-12-01,81.6417
2004-12-02,79.7545
2004-12-03,79.4661
2004-12-06,78.379
2004-12-07,69.2623
2004-12-08,72.2534
2004-12-09,74.1819
2004-12-10,72.5376
2004-12-13,77.5679
2004-12-14,80.5216
2004-12-15,81.2434
2004-12-16,79.1713
2004-12-17,74.305
2004-12-20,73.1135
2004-12-21,79.4406
2004-12-22,80.8014
2004-12-23,81.0015
2004-12-27,75.2427
2004-12-28,79.5233
2004-12-29,80.0922
2004-12-30,80.2596
2004-12-31,78.586
2005-01-03,67.127
2005-01-04,51.8969
2005-01-05,42.7786
2005-01-06,46.3519
2005-01-07,42.0639
2005-01-10,45.314
2005-01-11,38.1989
2005-01-12,41.1022
2005-01-13,33.3075
2005-01-14,39.6442
2005-01-18,51.2469
2005-01-19,43.7733
2005-01-20,36.3016
2005-01-21,30.6257
2005-01-24,29.3727
2005-01-25,31.9022
2005-01-26,38.5796
2005-01-27,39.9123
2005-01-28,37.166
2005-01-31,46.3312
2005-02-01,51.8255
2005-02-02,54.5947
2005-02-03,51.3394
2005-02-04,62.1776
2005-02-07,61.5376
2005-02-08,60.9093
2005-02-09,51.1233
2005-02-10,54.2595
2005-02-11,61.9809
2005-02-14,58.7728
2005-02-15,62.8299
2005-02-16,59.7916
2005-02-17,52.6275
2005-02-18,51.9331
2005-02-22,35.7874
2005-02-23,42.0341
2005-02-24,48.8103
2005-02-25,57.3358
2005-02-28,51.2736
2005-03-01,59.2173
2005-03-02,57.3331
2005-03-03,57.5773
2005-03-04,66.2827
2005-03-07,69.2694
2005-03-08,63.5117
2005-03-09,53.5732
2005-03-10,56.8288
2005-03-11,49.1589
2005-03-14,55.7282
2005-03-15,49.6154
2005-03-16,41.1757
2005-03-17,42.6665
2005-03-18,40.9738
2005-03-21,34.2428
2005-03-22,26.4742
2005-03-23,28.3183
2005-03-24,29.0746
2005-03-28,32.6806
2005-03-29,25.3766
2005-03-30,39.2779
2005-03-31,41.7798
2005-04-01,36.1677
2005-04-04,39.0473
2005-04-05,42.4045
2005-04-06,45.0892
2005-04-07,51.2748
2005-04-08,42.3569
2005-04-11,42.9704
2005-04-12,48.9742
2005-04-13,36.5917
2005-04-14,25.0452
2005-04-15,10.6664
2005-04-18,13.6953
2005-04-19,22.0153
2005-04-20,11.5457
2005-04-21,28.201
2005-04-22,23.1791
2005-04-25,33.4701
2005-04-26,26.6045
2005-04-27,30.8655
2005-04-28,22.1354
2005-04-29,33.7042
2005-05-02,37.9335
2005-05-03,39.116
2005-05-04,47.9762
2005-05-05,47.3817
2005-05-06,46.7099
2005-05-09,52.4819
2005-05-10,42.6559
2005-05-11,46.4289
2005-05-12,38.7763
2005-05-13,33.6872
2005-05-16,46.92
2005-05-17,53.2723
2005-05-18,62.8216
2005-05-19,67.7048
2005-05-20,67.1842
2005-05-23,68.768
2005-05-24,69.4787
2005-05-25,65.0248
2005-05-26,70.248
2005-05-27,71.5269
2005-05-31,64.763
2005-06-01,73.4222
2005-06-02,74.1901
2005-06-03,67.2612
2005-06-06,67.1599
2005-06-07,67.3862
2005-06-08,64.9085
2005-06-09,67.7462
2005-06-10,66.7694
2005-06-13,68.1085
2005-06-14,69.9311
2005-06-15,70.6349
2005-06-16,74.4977
2005-06-17,76.8908
2005-06-20,75.8932
2005-06-21,74.6977
2005-06-22,73.7784
2005-06-23,64.2112
2005-06-24,55.8203
2005-06-27,53.8268
2005-06-28,63.7456
2005-06-29,62.4914
2005-06-30,56.2529
2005-07-01,58.5888
2005-07-05,64.2953
2005-07-06,57.99
2005-07-07,48.4728
2005-07-08,68.965
2005-07-11,73.0884
2005-07-12,72.9075
2005-07-13,73.4828
2005-07-14,75.1614
2005-07-15,75.6505
2005-07-18,71.4169
2005-07-19,75.5495
2005-07-20,79.8119
2005-07-21,71.9094
2005-07-22,75.9712
2005-07-25,69.4989
2005-07-26,70.4561
2005-07-27,73.0746
2005-07-28,76.9758
2005-07-29,70.4452
2005-08-01,68.5768
2005-08-02,72.4225
2005-08-03,73.1605
2005-08-04,65.5684
2005-08-05,55.6525
2005-08-08,52.0256
2005-08-09,57.21
2005-08-10,55.4693
2005-08-11,60.5425
2005-08-12,55.689
2005-08-15,60.427
2005-08-16,45.9006
2005-08-17,45.9963
2005-08-18,45.0652
2005-08-19,47.3689
2005-08-22,44.9344
2005-08-23,42.774
2005-08-24,37.7696
2005-08-25,40.3352
2005-08-26,35.5608
2005-08-29,41.9611
2005-08-30,37.18
2005-08-31,48.2498
2005-09-01,49.0302
2005-09-02,46.6166
2005-09-06,59.9079
2005-09-07,61.9313
2005-09-08,56.2214
2005-09-09,63.0771
2005-09-12,61.7689
2005-09-13,54.2937
2005-09-14,50.0049
2005-09-15,50.2243
2005-09-16,56.8871
2005-09-19,48.472
2005-09-20,41.4671
2005-09-21,33.6674
2005-09-22,36.9971
2005-09-23,37.5849
2005-09-26,38.4905
2005-09-27,39.201
2005-09-28,40.8325
2005-09-29,48.8383
2005-09-30,50.4783
2005-10-03,50.1094
2005-10-04,41.8229
2005-10-05,29.7229
2005-10-06,22.2698
2005-10-07,27.0519
2005-10-10,21.5797
2005-10-11,19.4904
2005-10-12,13.5464
2005-10-13,13.4555
2005-10-14,22.1117
2005-10-17,26.2452
2005-10-18,19.7711
2005-10-19,32.8238
2005-10-20,23.6135
2005-10-21,26.3794
2005-10-24,42.7852
2005-10-25,41.3964
2005-10-26,36.0925
2005-10-27,27.5403
2005-10-28,41.1159
2005-10-31,50.7595
2005-11-01,46.9101
2005-11-02,56.6817
2005-11-03,58.5401
2005-11-04,57.5994
2005-11-07,58.7343
2005-11-08,59.9771
2005-11-09,60.1397
2005-11-10,65.8262
2005-11-11,66.6025
2005-11-14,63.9167
2005-11-15,60.3872
2005-11-16,61.7723
2005-11-17,69.0302
2005-11-18,70.3067
2005-11-21,71.929
2005-11-22,75.6832
2005-11-23,78.5669
2005-11-25,79.5579
2005-11-28,71.4009
2005-11-29,72.3206
2005-11-30,68.5559
2005-12-01,76.7011
2005-12-02,77.6626
2005-12-05,74.8028
2005-12-06,75.5044
2005-12-07,72.1436
2005-12-08,71.6093
2005-12-09,73.8573
2005-12-12,74.7398
2005-12-13,78.1086
2005-12-14,80.4748
2005-12-15,78.8746
2005-12-16,76.9383
2005-12-19,70.7766
2005-12-20,69.8054
2005-12-21,71.5035
2005-12-22,74.0604
2005-12-23,74.333
2005-12-27,66.1616
2005-12-28,66.6119
2005-12-29,63.338
2005-12-30,57.2105
2006-01-03,56.2827
2006-01-04,59.5506
2006-01-05,59.4053
2006-01-06,80.8289
2006-01-09,80.7341
2006-01-10,79.5448
2006-01-11,78.9489
2006-01-12,72.9614
2006-01-13,72.6037
2006-01-17,65.3058
2006-01-18,64.4909
2006-01-19,66.1326
2006-01-20,48.9212
2006-01-23,50.2508
2006-01-24,52.6913
2006-01-25,50.6658
2006-01-26,56.2673
2006-01-27,60.7756
2006-01-30,61.4928
2006-01-31,57.3501
2006-02-01,58.371
2006-02-02,51.3329
2006-02-03,46.0542
2006-02-06,47.8123
2006-02-07,40.0428
2006-02-08,45.7686
2006-02-09,44.4963
2006-02-10,46.4619
2006-02-13,43.3371
2006-02-14,52.0555
2006-02-15,54.9391
2006-02-16,61.3122
2006-02-17,60.0228
2006-02-21,56.1959
2006-02-22,69.0475
2006-02-23,64.104
2006-02-24,64.143
2006-02-27,67.0121
2006-02-28,57.9127
2006-03-01,65.261
2006-03-02,63.07
2006-03-03,60.7122
2006-03-06,51.3829
2006-03-07,48.7554
2006-03-08,50.9509
2006-03-09,47.1709
2006-03-10,54.5137
2006-03-13,55.5122
2006-03-14,64.8541
2006-03-15,68.2881
2006-03-16,70.1086
2006-03-17,70.3341
2006-03-20,67.4568
2006-03-21,61.5879
2006-03-22,66.9046
2006-03-23,63.1109
2006-03-24,63.7451
2006-03-27,62.6287
2006-03-28,56.3705
2006-03-29,62.3434
2006-03-30,60.7949
2006-03-31,57.0374
2006-04-03,56.8718
2006-04-04,61.3756
2006-04-05,64.999
2006-04-06,63.0733
2006-04-07,53.2872
2006-04-10,53.5469
2006-04-11,45.7067
2006-04-12,45.5555
2006-04-13,46.1361
2006-04-17,43.2086
2006-04-18,60.0381
2006-04-19,60.8756
2006-04-20,63.9435
2006-04-21,60.3001
2006-04-24,58.0073
2006-04-25,53.9311
2006-04-26,55.9095
2006-04-27,59.4917
2006-04-28,58.542
2006-05-01,55.2936
2006-05-02,57.6294
2006-05-03,56.4962
2006-05-04,59.7066
2006-05-05,65.4312
2006-05-08,64.3794
2006-05-09,63.9038
2006-05-10,63.135
2006-05-11,50.7275
2006-05-12,40.2917
2006-05-15,43.0221
2006-05-16,38.0393
2006-05-17,24.3153
2006-05-18,19.181
2006-05-19,23.2293
2006-05-22,21.3139
2006-05-23,17.6335
2006-05-24,19.9605
2006-05-25,29.519
2006-05-26,35.9601
2006-05-30,23.4131
2006-05-31,33.4449
2006-06-01,44.6886
2006-06-02,46.9244
2006-06-05,28.8485
2006-06-06,29.2451
2006-06-07,27.236
2006-06-08,28.8931
2006-06-09,25.946
2006-06-12,17.5438
2006-06-13,10.7393
2006-06-14,12.5229
2006-06-15,28.4008
2006-06-16,26.7911
2006-06-19,20.6302
2006-06-20,20.3613
2006-06-21,28.5718
2006-06-22,24.5992
2006-06-23,24.3307
2006-06-26,30.2614
2006-06-27,23.2674
2006-06-28,27.9186
2006-06-29,48.9171
2006-06-30,50.1592
2006-07-03,55.0784
2006-07-05,45.979
2006-07-06,47.8707
2006-07-07,42.3835
2006-07-10,45.4145
2006-07-11,54.5027
2006-07-12,44.5279
2006-07-13,33.0666
2006-07-14,29.305
2006-07-17,29.3382
2006-07-18,31.0002
2006-07-19,47.6815
2006-07-20,40.7827
2006-07-21,35.8825
2006-07-24,52.2079
2006-07-25,57.9964
2006-07-26,58.2647
2006-07-27,54.7799
2006-07-28,64.7007
2006-07-31,62.5861
2006-08-01,58.2925
2006-08-02,62.2815
2006-08-03,62.4697
2006-08-04,60.5726
2006-08-07,55.8944
2006-08-08,52.5749
2006-08-09,49.4364
2006-08-10,52.8726
2006-08-11,48.1287
2006-08-14,49.2449
2006-08-15,60.2884
2006-08-16,68.5272
2006-08-17,70.4053
2006-08-18,71.8122
2006-08-21,66.0016
2006-08-22,66.8938
2006-08-23,62.3899
2006-08-24,62.1975
2006-08-25,61.4391
2006-08-28,65.0101
2006-08-29,67.399
2006-08-30,68.2238
2006-08-31,68.2807
2006-09-01,72.8206
2006-09-05,73.0562
2006-09-06,64.2823
2006-09-07,59.0307
2006-09-08,62.0998
2006-09-11,61.9863
2006-09-12,70.8281
2006-09-13,73.9069
2006-09-14,72.87
2006-09-15,73.9477
2006-09-18,72.9756
2006-09-19,71.2647
2006-09-20,75.3957
2006-09-21,70.1768
2006-09-22,66.8392
2006-09-25,72.9275
2006-09-26,76.3331
2006-09-27,76.7162
2006-09-28,77.2722
2006-09-29,74.3172
2006-10-02,69.8013
2006-10-03,69.9538
2006-10-04,77.3874
2006-10-05,77.8156
2006-10-06,75.7351
2006-10-09,75.3475
2006-10-10,75.3482
2006-10-11,73.6019
2006-10-12,78.569
2006-10-13,78.6127
2006-10-16,79.8011
2006-10-17,76.9542
2006-10-18,75.5552
2006-10-19,75.7919
2006-10-20,75.5943
2006-10-23,76.7848
2006-10-24,75.9804
2006-10-25,76.9852
2006-10-26,79.9318
2006-10-27,73.3456
2006-10-30,71.9358
2006-10-31,71.4977
2006-11-01,65.3045
2006-11-02,63.9697
2006-11-03,60.7919
2006-11-06,69.4542
2006-11-07,70.8471
2006-11-08,71.7202
2006-11-09,65.7736
2006-11-10,68.5614
2006-11-13,69.5598
2006-11-14,74.5271
2006-11-15,75.5871
2006-11-16,76.6043
2006-11-17,76.6517
2006-11-20,74.8471
2006-11-21,73.3661
2006-11-22,74.6803
2006-11-24,71.4571
2006-11-27,58.2498
2006-11-28,59.5168
2006-11-29,66.134
2006-11-30,67.6853
2006-12-01,63.2175
2006-12-04,72.5434
2006-12-05,74.4023
2006-12-06,73.1849
2006-12-07,70.7486
2006-12-08,71.9238
2006-12-11,72.6328
2006-12-12,70.8485
2006-12-13,70.7663
2006-12-14,76.6697
2006-12-15,75.8305
2006-12-18,70.4038
2006-12-19,71.6875
2006-12-20,69.2921
2006-12-21,65.6291
2006-12-22,59.9573
2006-12-26,62.8849
2006-12-27,69.1396
2006-12-28,66.3607
2006-12-29,61.3311
2007-01-01,59.9051
2007-01-02,59.8539
2007-01-03,60.9204
2007-01-04,62.8518
2007-01-05,53.9298
2007-01-08,56.9586
2007-01-09,56.5872
2007-01-10,58.5278
2007-01-11,64.1633
2007-01-12,66.7359
2007-01-15,65.0286
2007-01-16,65.7748
2007-01-17,64.6426
2007-01-18,60.0315
2007-01-19,63.6592
2007-01-22,57.0953
2007-01-23,61.7038
2007-01-24,67.4265
2007-01-25,56.2366
2007-01-26,53.7287
2007-01-29,53.0221
2007-01-30,57.5337
2007-01-31,63.6934
2007-02-01,70.9585
2007-02-02,72.4971
2007-02-05,69.8377
2007-02-06,70.374
2007-02-07,72.1955
2007-02-08,70.6817
2007-02-09,65.7437
2007-02-12,60.8354
2007-02-13,67.6453
2007-02-14,74.0524
2007-02-15,73.413
2007-02-16,72.9018
2007-02-19,72.8652
2007-02-20,73.6686
2007-02-21,73.1776
2007-02-22,72.3359
2007-02-23,68.4633
2007-02-26,66.7361
2007-02-27,34.5348
2007-02-28,38.3981
2007-03-01,34.3916
2007-03-02,22.7828
2007-03-05,12.3445
2007-03-06,27.6821
2007-03-07,27.4205
2007-03-08,35.0268
2007-03-09,37.1627
2007-03-12,42.4373
2007-03-13,25.4077
2007-03-14,30.1296
2007-03-15,34.2838
2007-03-16,30.8686
2007-03-19,42.4716
2007-03-20,47.5733
2007-03-21,66.0253
2007-03-22,63.5548
2007-03-23,64.4
2007-03-26,62.4301
2007-03-27,54.107
2007-03-28,45.3508
2007-03-29,48.0165
2007-03-30,48.2858
2007-04-02,49.4785
2007-04-03,59.6645
2007-04-04,59.3092
2007-04-05,61.3301
2007-04-06,61.7812
2007-04-09,61.2729
2007-04-10,62.2586
2007-04-11,54.7318
2007-04-12,59.8678
2007-04-13,62.7791
2007-04-16,73.406
2007-04-17,74.7851
2007-04-18,77.5958
2007-04-19,75.0159
2007-04-20,81.6098
2007-04-23,77.5973
2007-04-24,75.7198
2007-04-25,81.3295
2007-04-26,79.4969
2007-04-27,77.762
2007-04-30,68.1843
2007-05-01,68.7053
2007-05-02,74.9069
2007-05-03,75.2278
2007-05-04,75.1868
2007-05-07,76.7542
2007-05-08,75.6818
2007-05-09,76.9043
2007-05-10,66.4321
2007-05-11,72.0017
2007-05-14,68.4477
2007-05-15,65.8394
2007-05-16,72.1597
2007-05-17,70.5959
2007-05-18,73.9338
2007-05-21,73.6402
2007-05-22,73.8705
2007-05-23,70.7093
2007-05-24,60.4111
2007-05-25,64.9939
2007-05-28,64.1864
2007-05-29,66.3273
2007-05-30,71.0069
2007-05-31,71.1405
2007-06-01,73.7098
2007-06-04,73.8691
2007-06-05,67.5668
2007-06-06,59.0438
2007-06-07,38.5019
2007-06-08,51.6487
2007-06-11,51.2602
2007-06-12,38.8673
2007-06-13,54.8242
2007-06-14,56.8258
2007-06-15,60.8601
2007-06-18,59.0663
2007-06-19,59.6786
2007-06-20,47.8163
2007-06-21,53.1837
2007-06-22,42.0621
2007-06-25,38.2982
2007-06-26,35.2743
2007-06-27,43.888
2007-06-28,43.3068
2007-06-29,41.8849
2007-07-02,51.5271
2007-07-03,54.4668
2007-07-04,54.4171
2007-07-05,54.857
2007-07-06,57.9137
2007-07-09,58.0062
2007-07-10,44.241
2007-07-11,50.8827
2007-07-12,66.0121
2007-07-13,67.1217
2007-07-16,61.2191
2007-07-17,60.0476
2007-07-18,57.0981
2007-07-19,60.2424
2007-07-20,48.5234
2007-07-23,50.6354
2007-07-24,34.1844
2007-07-25,37.4965
2007-07-26,18.6706
2007-07-27,8.5832
2007-07-30,15.8051
2007-07-31,9.4245
2007-08-01,15.4609
